date,symbol,time,last,volume,amount,bp1,bp2,bp3,bp4,bp5,bp6,bp7,bp8,bp9,bp10,bv1,bv2,bv3,bv4,bv5,bv6,bv7,bv8,bv9,bv10,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,ap10,av1,av2,av3,av4,av5,av6,av7,av8,av9,av10
20240207,SH.510050,111303000,2.961,1300800,3859029.3,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,26500,9700,1100,700,7100,12900,4300,1600,4800,10900,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,700,10500,600,2300,12400,1000,2400,11500,1100,2000
20240207,SH.510050,111306000,2.962,1301300,3860510.3,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,1300,500,2900,5800,300,3500,3200,800,400,800,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,3500,15300,500,21700,10600,2900,1000,5700,5200,1700
20240207,SH.510050,111309000,2.961,1301600,3861398.6,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,2500,2400,2500,18100,1200,5400,4100,3600,2600,1300,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,14900,8100,2400,2800,3900,3900,15100,7100,1700,1200
20240207,SH.510050,111312000,2.962,1301700,3861694.8,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,2100,300,6200,6800,4100,4300,6900,1800,1500,2100,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2200,8100,1200,1100,1100,4600,2200,79400,6700,5000
20240207,SH.510050,111315000,2.962,1301900,3862287.2,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,1500,2700,11300,3300,2300,8600,10100,1200,3700,800,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,400,6400,1000,200,3800,1400,3200,13400,1400,2200
20240207,SH.510050,111318000,2.962,1302700,3864656.8,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,14000,9300,3400,3200,1000,1300,800,4900,1600,2100,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,9600,400,2600,20600,500,1400,2000,1100,6700,5400
20240207,SH.510050,111321000,2.963,1303600,3867323.5,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2800,1500,10700,2500,1200,3600,4700,200,3200,900,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,7800,300,3600,2600,4500,8500,1200,5300,1900,1500
20240207,SH.510050,111324000,2.963,1303900,3868212.4,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2200,3800,3000,2600,3500,2200,6300,4900,1400,1300,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,1100,2300,2700,1000,2100,8400,6700,3600,11100,5200
20240207,SH.510050,111327000,2.962,1304500,3869989.6,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,1000,1800,3400,11700,13800,1700,10500,2300,10300,800,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,12400,2200,1300,23000,800,600,10100,800,7600,3200
20240207,SH.510050,111330000,2.961,1304800,3870877.9,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,2.951,1500,400,8900,1900,4700,1300,3700,800,1000,4400,2.961,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2700,3700,7900,700,6400,5600,20400,1400,2900,3300
20240207,SH.510050,111333000,2.961,1305300,3872358.4,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,2.951,4100,2600,4900,5600,8300,3100,1500,2200,1500,4700,2.961,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,22200,2000,5000,2800,1100,1600,900,2200,3900,14900
20240207,SH.510050,111336000,2.961,1305400,3872654.5,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,300,700,3500,1500,3500,6400,9700,2300,1400,6800,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,3300,8600,1900,1200,400,2200,3200,600,10500,8100
20240207,SH.510050,111339000,2.96,1305500,3872950.5,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,2.951,2000,300,3600,2500,7600,2400,3600,4600,1400,4000,2.961,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,4600,3600,12700,2300,31700,3100,2700,14300,9200,7700
20240207,SH.510050,111342000,2.958,1306500,3875908.5,2.958,2.957,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,600,100,2100,21400,2900,1100,5100,2000,5100,300,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2.967,2.968,1400,100,1700,5400,5200,1200,9700,2100,5900,1500
20240207,SH.510050,111345000,2.958,1306600,3876204.3,2.958,2.957,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,800,500,2400,900,1900,3400,1600,6900,14000,11100,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2.967,2.968,1000,9300,1300,1800,1500,5500,10300,300,1200,2300
20240207,SH.510050,111348000,2.958,1307000,3877387.5,2.957,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,6100,900,27400,200,300,5400,4200,5500,11300,9800,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2.967,4800,6500,1800,1900,700,3200,5200,3900,17200,2000
20240207,SH.510050,111351000,2.957,1308400,3881527.3,2.957,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,5100,15300,1000,1300,6900,6200,3900,100,1800,4500,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2.967,1900,4200,600,1000,4000,1500,1000,2800,1000,400
20240207,SH.510050,111354000,2.956,1309100,3883596.5,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2.946,5200,79400,1600,2200,500,11600,6500,7200,4200,7000,2.956,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,3700,2900,3400,2100,29500,2300,800,2300,5300,700
20240207,SH.510050,111357000,2.956,1309900,3885961.3,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2.946,2300,3000,10100,500,1400,4200,6100,4800,15100,4100,2.956,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,1600,2900,6000,1700,2900,400,3300,2100,1400,2100
20240207,SH.510050,111400000,2.956,1310200,3886848.1,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2.946,4600,4400,12700,22500,4600,300,1500,5600,4600,2900,2.956,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,5700,3300,3500,4800,1600,1500,4400,2400,1900,7700
20240207,SH.510050,111403000,2.956,1310300,3887143.7,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2200,900,1500,8000,1700,1300,300,2700,2700,8400,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,1500,1600,9500,7900,1400,600,2600,2800,1800,1600
20240207,SH.510050,111406000,2.958,1310700,3888326.9,2.957,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,1900,600,900,1200,2000,700,2400,1900,1100,8300,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2.967,1400,3500,1800,1900,2100,2600,800,2600,1100,2900
20240207,SH.510050,111409000,2.957,1311000,3889214.0,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,11000,1000,1700,12900,3400,1200,2300,400,900,4600,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,3400,4800,3300,1400,700,2800,14000,2300,5700,1400
20240207,SH.510050,111412000,2.959,1311500,3890693.5,2.958,2.957,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,4700,2200,800,1400,4000,3100,5500,20600,5400,17600,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2.967,2.968,15000,1800,2600,3900,7500,1400,1500,4000,8800,400
20240207,SH.510050,111415000,2.957,1312300,3893059.1,2.957,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,900,7700,900,3200,1500,1000,2900,2900,15600,1800,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2.967,4400,6600,5800,2700,2100,500,5500,1800,16100,4500
20240207,SH.510050,111418000,2.957,1312800,3894537.6,2.957,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,600,1600,9700,3700,4200,1500,7300,1200,7600,6500,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2.967,5100,4700,3500,3400,3200,2400,1300,1100,9200,26500
20240207,SH.510050,111421000,2.956,1312900,3894833.2,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,1200,3200,600,2300,7100,1700,3700,400,4700,1200,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,100,1600,6200,7600,1600,1700,3000,23400,3300,5200
20240207,SH.510050,111424000,2.956,1313900,3897789.2,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2.946,3600,1400,2800,3700,1700,2700,1100,2900,6400,2200,2.956,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,1100,1000,1900,13200,10200,2100,3500,6600,2900,7000
20240207,SH.510050,111427000,2.956,1314800,3900449.6,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2.946,5300,3200,2300,1200,2300,11700,13800,7400,1000,34400,2.956,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,1900,2500,4600,1700,20600,45000,30400,2100,4700,900
20240207,SH.510050,111430000,2.955,1315400,3902222.6,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2.946,15900,6000,2800,13400,2800,4100,2700,800,8300,2600,2.956,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,16400,1200,300,1000,9700,4700,1300,3100,3200,1500
20240207,SH.510050,111433000,2.957,1315800,3903405.4,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2200,800,5600,4700,3600,1800,900,2000,9800,5700,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,3300,1400,5900,4900,16000,1100,3600,3400,400,2600
20240207,SH.510050,111436000,2.957,1315900,3903701.1,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,3600,3100,3700,3700,5900,500,600,200,1400,3300,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,4600,400,2900,6300,2800,3000,2100,1000,2200,4900
20240207,SH.510050,111439000,2.958,1316300,3904884.3,2.957,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,1100,3900,8800,700,6800,1400,7800,45900,3100,4400,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2.967,1700,900,6800,1700,6000,4000,5800,7300,8000,4400
20240207,SH.510050,111442000,2.957,1316500,3905475.7,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,15100,4000,3100,2100,1800,4400,3800,7900,11400,4700,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,3500,4300,15800,2300,700,3400,2000,10500,2800,7500
20240207,SH.510050,111445000,2.956,1316700,3906066.9,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2.946,500,2600,1200,800,1100,2700,1500,4200,5000,2000,2.956,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,4100,400,1800,2500,3500,2100,4600,2900,800,23000
20240207,SH.510050,111448000,2.957,1317000,3906954.0,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,2300,1000,5200,1900,4900,400,7300,3700,2200,3000,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,1300,1500,6600,1400,2000,1900,7500,11800,4100,900
20240207,SH.510050,111451000,2.956,1317000,3906954.0,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2.947,800,700,15900,2300,4200,2100,7200,3700,2100,6100,2.957,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,7400,4600,5800,2700,500,1300,7100,900,700,900
20240207,SH.510050,111454000,2.958,1317700,3909024.6,2.957,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,4100,3800,3200,31700,1800,1300,2600,700,16800,400,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2.967,700,18600,2200,1000,500,5600,6900,9300,3400,2200
20240207,SH.510050,111457000,2.958,1318000,3909912.0,2.957,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,2.948,2700,1600,1100,3800,7800,11000,1000,10100,6500,3000,2.958,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2.967,2400,1200,1900,3200,4900,3700,7800,2100,72500,6900
20240207,SH.510050,111500000,2.959,1319300,3913758.7,2.958,2.957,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2.949,7600,1900,700,400,21100,13900,1700,12600,2000,1400,2.959,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2.967,2.968,4400,1000,5200,25900,2600,2400,4600,2300,2300,2100
20240207,SH.510050,111503000,2.961,1319700,3914943.1,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,2.951,1100,9600,1400,800,1400,7200,3100,11200,2200,3600,2.961,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,3300,1900,900,2600,16300,500,5900,500,700,7000
20240207,SH.510050,111506000,2.96,1320100,3916127.1,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,2.951,3800,500,3000,2700,7100,2500,3000,4600,10800,800,2.961,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,1200,1400,4300,3300,2800,7400,2300,3300,900,1700
20240207,SH.510050,111509000,2.961,1322100,3922049.1,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,2.951,3400,11000,13400,2200,8400,2300,7700,12500,500,1200,2.961,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,3900,5300,20900,1000,1300,3500,12400,6700,3600,5400
20240207,SH.510050,111512000,2.96,1322600,3923529.1,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,2.951,2.95,1000,7600,37200,10800,22800,4900,7000,1900,1800,4300,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,3100,3800,1200,4800,7900,9300,8300,3600,1400,4200
20240207,SH.510050,111515000,2.959,1325100,3930926.6,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,2.951,2.95,2500,2100,800,6000,4000,2200,2400,3400,700,4200,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,5500,3700,500,1500,15400,300,3800,23900,3500,5000
20240207,SH.510050,111518000,2.96,1325400,3931814.6,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,2.951,2.95,7400,9000,600,6200,1800,14800,2900,2500,9000,7000,2.96,2.961,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,3900,4000,900,1000,300,600,12300,2900,6600,3500
20240207,SH.510050,111521000,2.961,1325400,3931814.6,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,2100,5100,2600,8900,1000,1800,18100,9100,4200,16600,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,3600,1200,32100,2700,1000,22800,7300,4400,1300,3700
20240207,SH.510050,111524000,2.961,1325700,3932702.9,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,7000,2500,10200,3400,3400,10300,2100,16600,8100,7800,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,1700,13100,1500,1300,13800,7000,1100,15400,2400,6400
20240207,SH.510050,111527000,2.962,1326100,3933887.7,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,5200,9500,400,800,4100,39600,600,2700,2200,3800,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2000,1300,1600,5600,800,2000,300,5000,6700,2900
20240207,SH.510050,111530000,2.962,1328000,3939515.5,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,1300,21500,5800,1500,4000,1700,3700,2200,5000,7600,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,5000,2900,1000,5500,6100,2300,400,2300,2600,2500
20240207,SH.510050,111533000,2.962,1328300,3940404.1,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,4300,2800,3900,2900,3500,3400,11700,3600,1300,24800,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,3300,9800,700,1700,1300,5700,2600,20800,1200,2600
20240207,SH.510050,111536000,2.962,1329100,3942773.7,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,1700,1200,1900,1600,3700,200,1400,37800,1500,10300,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,400,1200,7300,1200,2400,1300,7800,4500,1400,2200
20240207,SH.510050,111539000,2.962,1329500,3943958.5,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2800,4500,2500,9400,5200,2000,1700,1400,2500,1000,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,11100,1500,1600,1000,2900,6000,23200,2100,1700,1100
20240207,SH.510050,111542000,2.964,1330800,3947811.7,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2800,1700,800,10200,7800,1000,1400,2600,2800,5700,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2.973,200,5500,1300,1100,1900,800,1100,4500,1800,1200
20240207,SH.510050,111545000,2.962,1330800,3947811.7,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,5500,2000,7600,3300,19100,800,4400,2800,2500,1000,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,1600,2400,8500,3900,900,2000,600,7800,1700,3100
20240207,SH.510050,111548000,2.96,1331000,3948403.7,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,2.951,600,2300,4200,800,4700,1300,6500,1800,2800,1400,2.961,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,1700,1800,2500,6800,300,700,1900,5500,500,4300
20240207,SH.510050,111551000,2.962,1331200,3948996.1,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,900,6400,1200,800,3000,2500,1500,1000,900,2900,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,4300,3900,1500,12000,500,5600,300,16600,4500,1000
20240207,SH.510050,111554000,2.962,1333700,3956401.1,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,400,5800,10400,19200,500,6100,9500,3000,3600,6000,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,100,2000,4600,2000,6600,3000,800,3000,5600,2600
20240207,SH.510050,111557000,2.962,1333700,3956401.1,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,4100,2600,14800,5600,4100,1200,7500,800,3700,9500,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,1000,1300,7300,700,3800,600,2800,12500,3600,2400
20240207,SH.510050,111600000,2.96,1333900,3956993.1,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,2.952,2.951,9400,8500,37800,5900,2800,4600,900,2200,1100,4800,2.961,2.962,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,4800,7000,3800,1900,3300,13000,600,7700,7200,2000
20240207,SH.510050,111603000,2.962,1334800,3959658.9,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,17100,1000,2800,1800,4500,1500,7100,300,1600,2800,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2600,3200,118100,2300,700,2800,800,2600,14300,1200
20240207,SH.510050,111606000,2.962,1336100,3963509.5,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,2.953,7700,2300,2700,1900,2400,16100,1300,200,7200,1400,2.963,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2300,2100,1700,4600,1900,5400,3200,20300,23200,4300
20240207,SH.510050,111609000,2.963,1336100,3963509.5,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,1800,700,5000,19000,1200,13100,1900,6200,7900,7100,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2.973,2000,2100,700,11400,3900,6100,5800,5300,2600,4500
20240207,SH.510050,111612000,2.963,1337000,3966176.2,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,2.954,4800,2100,4100,600,5800,800,6500,42200,4000,8000,2.964,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2.973,26900,900,1500,400,1600,2600,2600,1000,9800,17600
20240207,SH.510050,111615000,2.965,1337300,3967065.7,2.964,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2.956,2.955,7800,1100,2400,4800,2300,400,1100,2500,2300,3400,2.965,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2.973,2.974,3700,3000,3600,4200,6600,300,1600,4800,1200,3200
20240207,SH.510050,111618000,2.965,1337500,3967658.7,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2.956,6400,3900,5700,800,7400,3700,20900,1900,3400,3000,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2.975,900,22700,2000,800,500,700,2700,300,3100,2700
20240207,SH.510050,111621000,2.966,1337600,3967955.3,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2.956,400,700,3400,5800,8300,3100,28000,2100,3200,7500,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2500,1500,3900,1200,1100,9200,4100,3700,3000,2300
20240207,SH.510050,111624000,2.965,1338200,3969734.3,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2.956,4600,700,2200,4700,5400,700,700,6500,1700,4300,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2.975,1200,2100,2800,3700,1300,7600,11700,2900,1300,4200
20240207,SH.510050,111627000,2.966,1338400,3970327.5,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2.958,2.957,7800,600,4900,1900,400,700,1200,1100,500,4600,2.967,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,4900,1800,6400,1700,1200,9100,1500,2000,4300,3500
20240207,SH.510050,111630000,2.965,1338500,3970624.0,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2.956,500,3600,2800,4300,5100,1700,13000,3900,2800,1200,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2.975,1900,900,2900,1100,3000,2200,1400,4800,2500,5000
20240207,SH.510050,111633000,2.966,1338800,3971513.8,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2800,4700,6400,9500,2200,4200,10800,7100,900,500,2.967,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,6400,900,3100,8600,1200,2400,1600,5600,1500,35900
20240207,SH.510050,111636000,2.966,1339100,3972403.6,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2.958,2.957,4400,6600,1700,1200,2700,300,200,2600,1900,700,2.967,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,3700,4100,900,1300,5200,2800,7300,800,1200,6400
20240207,SH.510050,111639000,2.968,1340800,3977449.2,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,7400,1500,1300,23700,600,1100,30300,8000,500,500,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,14300,800,500,3600,1200,12700,6400,200,12600,7400
20240207,SH.510050,111642000,2.968,1341100,3978339.6,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,1000,1700,2800,3700,1100,2000,1700,1600,12300,29000,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,500,8400,10200,5700,1700,27400,12600,3500,13500,17300
20240207,SH.510050,111645000,2.969,1341300,3978933.4,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2800,5300,3700,2800,1800,1700,7400,22200,1000,17800,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,1400,5800,10700,1100,4300,3400,8500,1300,1300,5500
20240207,SH.510050,111648000,2.966,1341300,3978933.4,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2.958,2.957,9500,4400,15400,1700,1100,1100,1300,3900,3900,6200,2.967,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,3400,7000,3200,500,1500,5600,900,4300,7200,7000
20240207,SH.510050,111651000,2.965,1341600,3979822.9,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2.958,2.957,2.956,1200,1000,300,300,800,2200,3800,5100,5900,600,2.966,2.967,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2.975,6200,9900,1200,11900,2000,2900,1300,9000,28700,1000
20240207,SH.510050,111654000,2.968,1342400,3982197.3,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2.958,3700,4300,3600,6500,2200,2800,1000,2300,1200,500,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,3500,9200,11800,2300,2600,9400,8200,2700,1900,5200
20240207,SH.510050,111657000,2.969,1342700,3983088.0,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,200,9800,2500,1100,2900,500,3100,1000,9700,32400,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,12800,6800,3100,3800,600,1500,1500,2500,4900,1800
20240207,SH.510050,111700000,2.969,1343100,3984275.6,2.968,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,10500,2400,4400,2700,1400,16300,1200,500,2100,700,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2.978,2200,1100,1900,12400,11900,1800,2000,4200,40100,2200
20240207,SH.510050,111703000,2.967,1343300,3984869.0,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2.958,2500,2100,1300,2000,16400,2600,4000,9200,2600,700,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,2000,6500,8300,1100,3500,1000,1800,2100,900,15800
20240207,SH.510050,111706000,2.967,1343800,3986352.5,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2.958,7000,1900,5200,11700,3600,4000,6800,1200,2900,4200,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,300,1200,7200,1300,1700,5300,700,21500,2100,500
20240207,SH.510050,111709000,2.967,1343900,3986649.2,2.967,2.966,2.965,2.964,2.963,2.962,2.961,2.96,2.959,2.958,800,9400,1400,600,2300,2300,7800,25800,900,11200,2.968,2.969,2.97,2.971,2.972,2.973,2.974,2.975,2.976,2.977,4000,6600,4600,1400,5900,9200,1000,6600,1000,1600
