date,symbol,time,last,volume,amount,bp1,bp2,bp3,bp4,bp5,bp6,bp7,bp8,bp9,bp10,bv1,bv2,bv3,bv4,bv5,bv6,bv7,bv8,bv9,bv10,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,ap10,av1,av2,av3,av4,av5,av6,av7,av8,av9,av10
20240207,SH.510050,111833000,2.983,1307200,3877998.4,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,4400,4700,27300,2600,2300,3300,800,6500,1100,1700,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,10600,400,1800,4300,9700,2000,100,1400,2100,1900
20240207,SH.510050,111836000,2.983,1307400,3878595.0,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,1000,500,1300,3900,26600,3000,3400,2800,8700,900,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,14300,3300,1500,6100,2200,900,7500,12300,2200,6500
20240207,SH.510050,111839000,2.98,1307500,3878893.0,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2200,3300,1300,400,1300,5700,6200,2400,10500,1600,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,1100,1100,2600,400,2100,2200,2100,1800,1000,1200
20240207,SH.510050,111842000,2.979,1307800,3879786.7,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,2400,4900,4200,300,5700,14500,2400,1400,7200,7500,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,12500,1100,500,8500,16400,5500,400,2100,5200,3200
20240207,SH.510050,111845000,2.981,1310600,3888133.5,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2000,3900,1800,7900,1100,5600,2300,2000,4100,14500,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,1800,4700,1500,400,5800,9600,400,15200,2800,3700
20240207,SH.510050,111848000,2.981,1310800,3888729.7,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,16900,2200,1700,1400,300,6700,1700,4000,2000,3500,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,4600,900,4200,8800,2300,37000,1300,4200,8800,4600
20240207,SH.510050,111851000,2.981,1311800,3891710.7,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,12400,3900,5600,13700,3300,10700,2300,3200,8400,300,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,1200,5200,2100,4100,1700,5300,10400,1800,3700,700
20240207,SH.510050,111854000,2.982,1312300,3893201.7,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2300,2400,2400,1400,3100,700,27900,9700,900,1200,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,13100,4200,1200,2400,3600,1700,1400,2100,3200,1500
20240207,SH.510050,111857000,2.981,1312500,3893797.9,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,1900,4600,1100,6600,45600,600,11100,1000,7900,4400,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,7100,6500,3800,2800,5700,6000,5100,5100,2900,4200
20240207,SH.510050,111900000,2.98,1312900,3894989.9,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,3800,2000,15800,6000,1000,4100,1700,3000,2300,1800,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,14600,7100,1500,12500,2000,1900,6100,1400,2600,1800
20240207,SH.510050,111903000,2.981,1313200,3895884.2,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2300,1200,700,3500,3100,4200,2200,600,5900,1300,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,1200,4400,1800,1700,1400,5800,8600,13800,2300,5700
20240207,SH.510050,111906000,2.98,1314500,3899758.2,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,2700,1900,5400,3000,4400,1400,22400,500,900,11400,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,9700,3900,1400,3900,1900,4000,900,1800,5200,6300
20240207,SH.510050,111909000,2.98,1315100,3901546.2,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,16800,2200,900,2100,2800,3500,9500,6600,3700,3500,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,5500,2700,1900,300,1200,1500,11000,1100,1700,1100
20240207,SH.510050,111912000,2.978,1315300,3902141.8,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,2.969,26100,800,2900,1400,2000,25100,2500,16000,1000,1800,2.979,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,500,1000,2000,3300,3300,3100,2900,300,2800,3900
20240207,SH.510050,111915000,2.979,1316500,3905716.6,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,2.969,35900,700,1400,1200,2000,3000,3100,2100,700,7600,2.979,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,6200,3000,4000,1200,3000,2500,1700,1000,4600,2800
20240207,SH.510050,111918000,2.979,1317000,3907206.1,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,1100,1400,6000,3200,2400,4500,2000,14300,8900,2100,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,500,600,2000,4300,3200,2100,4500,2400,1800,600
20240207,SH.510050,111921000,2.978,1317400,3908397.3,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,2.969,2800,4500,20200,6700,3800,6900,6000,1000,3200,3100,2.979,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,4600,2800,8300,2700,1400,8300,4300,2300,4200,3100
20240207,SH.510050,111924000,2.979,1317700,3909291.0,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,19700,9600,500,5400,10100,1800,8000,3000,6400,1200,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,9200,5000,1700,300,11700,4600,5900,3900,1400,800
20240207,SH.510050,111927000,2.981,1321100,3919426.4,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,15400,2300,5200,600,1900,400,2100,700,1100,300,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2000,1500,20700,700,2000,2500,2200,4000,4000,500
20240207,SH.510050,111930000,2.98,1326100,3934326.4,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2000,20700,2700,3400,11400,4500,2100,700,5500,4700,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,500,3300,1300,9000,5200,1400,2900,800,2900,5000
20240207,SH.510050,111933000,2.98,1326200,3934624.4,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,1700,1100,4600,1400,3400,1700,12700,2000,10200,5200,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,5000,7900,1800,5200,9500,1400,2900,1800,4800,4900
20240207,SH.510050,111936000,2.98,1326400,3935220.4,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,700,36400,13600,700,800,3100,2400,1500,8100,2200,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,3000,6400,800,700,500,3700,2200,16900,1700,900
20240207,SH.510050,111939000,2.98,1326800,3936412.4,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,3300,4600,3000,4500,1700,3200,1600,23500,7800,3100,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,6100,1100,1500,900,1500,3800,6900,4600,3600,2800
20240207,SH.510050,111942000,2.98,1327300,3937902.4,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,600,2500,3000,1700,1800,1100,4200,800,3400,1200,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,1400,16800,12200,2400,2900,300,5800,6000,800,2000
20240207,SH.510050,111945000,2.981,1328600,3941777.7,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,700,600,11300,6200,13000,1700,900,300,1000,100,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,5500,600,2500,15600,2800,4400,6900,9500,3500,2400
20240207,SH.510050,111948000,2.981,1328800,3942373.9,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,1100,10100,3900,5500,400,1800,18900,4200,6200,7100,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,400,2900,1700,7900,6000,22100,9900,800,300,10900
20240207,SH.510050,111951000,2.982,1329000,3942970.3,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,3400,4700,7100,20600,1200,2500,200,6500,7600,400,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,200,2400,1400,1300,4600,9200,1600,500,2000,1000
20240207,SH.510050,111954000,2.981,1330100,3946249.4,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,9100,1200,4900,1800,1400,1600,4700,800,2000,1500,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,1600,9500,1500,1800,1400,900,37000,6200,8800,2100
20240207,SH.510050,111957000,2.98,1330600,3947739.4,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,3000,300,24800,1400,1200,700,2000,8200,2400,10700,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,6000,7700,10100,200,6300,5300,2900,13300,3200,1100
20240207,SH.510050,112000000,2.981,1330700,3948037.5,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2200,2600,4700,1600,6200,2500,1800,5100,1900,17400,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2600,2600,2200,300,8000,3500,2100,2200,2400,700
20240207,SH.510050,112003000,2.981,1330900,3948633.7,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2000,3100,600,3100,1200,1100,3100,9100,6600,9400,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,1300,6000,5600,1400,2100,5800,2000,3600,1100,1000
20240207,SH.510050,112006000,2.98,1330900,3948633.7,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,3800,1500,1600,1900,1200,2100,2100,2000,2500,2800,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,3000,5700,1600,800,1100,5000,3300,2800,2200,900
20240207,SH.510050,112009000,2.981,1331500,3950422.3,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,32200,4900,800,7400,2400,3400,4300,58700,600,2500,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,1600,14100,3700,2400,500,2200,3400,3100,11500,1600
20240207,SH.510050,112012000,2.98,1332600,3953700.3,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,19400,2100,3700,3100,400,14100,900,400,1100,1300,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2400,1600,2800,68700,600,2600,900,1500,14400,29200
20240207,SH.510050,112015000,2.981,1333000,3954892.7,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,5300,2500,3500,1400,1200,3700,8500,1300,25100,2700,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,1800,8600,4200,19800,1100,1800,900,600,6100,9600
20240207,SH.510050,112018000,2.982,1333600,3956681.9,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,600,3600,12800,9500,19700,1900,5300,2200,700,3200,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,7100,1100,1300,2800,7100,3000,1000,1200,1800,3100
20240207,SH.510050,112021000,2.981,1333700,3956980.0,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,9200,2400,3200,9600,13400,4200,100,18900,13000,2400,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2100,1400,3800,2300,100,11400,1400,3400,700,4700
20240207,SH.510050,112024000,2.981,1334300,3958768.6,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,3000,1000,2200,2900,2300,700,800,3300,7600,1100,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,1400,2200,3600,2300,1000,600,600,1600,4200,2100
20240207,SH.510050,112027000,2.981,1334500,3959364.8,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,38600,5500,4200,3800,5900,7100,4300,1100,4800,5600,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,9400,6500,2100,2000,1500,2800,900,3000,1300,1200
20240207,SH.510050,112030000,2.982,1334700,3959961.2,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,10900,4400,3600,1200,3300,2600,800,6700,3100,1200,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2000,3800,10100,6000,2700,1200,2200,5700,1700,1000
20240207,SH.510050,112033000,2.983,1335300,3961751.0,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,5200,8300,2500,3600,1400,1700,1300,20100,2000,6200,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,3900,600,11100,900,4700,23700,9300,6800,3900,2100
20240207,SH.510050,112036000,2.981,1335500,3962347.2,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,14800,1900,600,1900,1600,6900,3400,2200,3100,8100,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,1700,1000,3100,500,9600,2300,5200,3500,4400,3700
20240207,SH.510050,112039000,2.982,1336100,3964136.4,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,3600,1100,17100,6700,3800,4200,3500,700,800,2400,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,1400,1800,2800,1600,600,9400,9100,1300,7900,1600
20240207,SH.510050,112042000,2.981,1336200,3964434.5,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,400,3400,2400,16300,5800,1600,2500,6300,1400,3700,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2500,200,500,9800,4700,5300,700,6800,9800,9300
20240207,SH.510050,112045000,2.979,1336300,3964732.4,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,2.969,600,1000,1800,3400,400,1100,3800,2100,6700,1900,2.979,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,8500,34900,4700,2300,800,6300,400,1300,1800,2300
20240207,SH.510050,112048000,2.978,1337400,3968008.2,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,2.969,600,9200,9800,8900,1200,5600,4400,5800,6700,6800,2.979,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,3000,3800,400,2800,3100,4700,1900,3100,10200,1900
20240207,SH.510050,112051000,2.979,1337700,3968901.9,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,2.969,6200,1600,3200,900,5800,600,800,2300,3100,3400,2.979,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,500,34500,13500,6700,3300,500,9200,4700,100,14800
20240207,SH.510050,112054000,2.978,1338000,3969795.3,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,2.969,22600,400,2000,600,3400,3600,1600,3700,6200,4800,2.979,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,3000,7400,9700,3600,4400,2500,2900,1700,5100,1000
20240207,SH.510050,112057000,2.978,1338200,3970390.9,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,2.969,6400,1800,700,8000,2000,4600,2400,1800,2400,2600,2.979,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2500,500,1400,3300,400,1900,400,2400,4200,400
20240207,SH.510050,112100000,2.978,1339100,3973071.1,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,2.969,2.968,15100,4100,1400,2500,4600,3300,300,1200,4600,1100,2.978,2.979,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,500,1000,1600,9000,7000,5100,800,3600,5500,900
20240207,SH.510050,112103000,2.979,1339400,3973964.8,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,2.969,1200,3900,40200,2000,800,2200,6000,2000,4300,6400,2.979,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,7600,7200,59300,19600,3800,4500,1800,21500,2800,5000
20240207,SH.510050,112106000,2.978,1339600,3974560.4,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,2.969,1200,4300,5500,4000,5300,14200,2200,11500,1300,4700,2.979,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,30500,3400,9900,3800,5100,1600,6000,7800,1600,1000
20240207,SH.510050,112109000,2.979,1340700,3977837.3,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,15700,800,9000,8100,3000,3200,3200,2500,4200,2600,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,1600,6700,400,1200,1600,2300,1300,2800,7400,1600
20240207,SH.510050,112112000,2.98,1340800,3978135.3,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,3200,21500,4100,500,1800,900,5800,1000,2000,4900,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,10400,4500,3900,2800,1000,26900,1100,5900,76900,600
20240207,SH.510050,112115000,2.98,1341400,3979923.3,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,6200,4500,7100,800,4100,500,600,2000,4700,4300,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,3100,800,1500,4700,600,13800,5700,15800,2200,500
20240207,SH.510050,112118000,2.981,1342100,3982010.0,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,6200,4200,11600,9600,800,2500,1000,2400,1600,3900,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,4900,2300,500,12600,1300,24900,5500,800,2800,500
20240207,SH.510050,112121000,2.981,1343500,3986183.4,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,8400,6000,8600,1900,5500,2200,3000,2500,2900,2000,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2800,1700,2100,4800,8300,1200,5700,8500,13800,1600
20240207,SH.510050,112124000,2.981,1345500,3992145.4,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,1600,2700,8000,4800,3100,300,1100,1500,2800,4600,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,1600,6000,600,2800,6200,1300,1300,26400,6700,8600
20240207,SH.510050,112127000,2.98,1346100,3993933.4,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,8800,25200,1100,1200,300,2500,1800,1600,13600,15700,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,3100,1800,1400,3800,1700,800,1900,300,8300,600
20240207,SH.510050,112130000,2.98,1346200,3994231.4,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,3200,13000,2500,1800,11400,4100,5900,800,16500,1900,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,5000,9500,11900,700,4600,20500,3000,3100,3300,900
20240207,SH.510050,112133000,2.981,1346500,3995125.7,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,9100,5600,2900,2300,1900,1100,900,900,2300,2700,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,10900,4500,2600,1500,3900,1500,500,1700,14300,2100
20240207,SH.510050,112136000,2.979,1348200,4000190.0,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,2.969,3300,200,10100,14000,500,300,4700,13200,11300,1300,2.979,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,1200,2200,600,9800,59500,1900,14000,39500,7400,1500
20240207,SH.510050,112139000,2.98,1350700,4007640.0,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,700,11100,9600,10200,2400,1100,400,2500,1700,1900,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,12400,3200,1400,3700,500,2400,600,3800,2600,400
20240207,SH.510050,112142000,2.98,1351000,4008534.0,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,400,1200,2300,1200,7300,1800,1900,2100,11100,6000,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,800,6000,3500,300,1600,4600,3800,5400,3100,5300
20240207,SH.510050,112145000,2.982,1351200,4009130.4,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2900,1500,2600,10200,600,2900,9600,700,2300,1000,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,7000,1900,1200,3200,6900,1800,8800,6100,4000,4500
20240207,SH.510050,112148000,2.981,1351300,4009428.5,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,800,3400,700,1500,300,2400,6000,2000,3300,33900,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,12900,3800,6500,700,1900,500,2200,22500,4400,4000
20240207,SH.510050,112151000,2.982,1351400,4009726.7,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2600,5800,1300,6100,18100,2400,2400,4400,3700,10700,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,700,800,9300,4100,3500,1700,4200,4300,1100,1300
20240207,SH.510050,112154000,2.982,1351600,4010323.1,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,1600,4100,13100,11300,2100,5200,5800,1300,6900,5800,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2700,1200,900,3100,2700,400,5700,2000,8100,1700
20240207,SH.510050,112157000,2.981,1354100,4017775.6,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,400,3900,1900,80900,18600,400,24900,600,39800,4100,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,1500,5300,1300,3100,9700,25700,800,5800,3200,1600
20240207,SH.510050,112200000,2.979,1354100,4017775.6,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,2.969,1900,700,500,3200,400,1300,3100,1700,6200,1700,2.979,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,9400,3100,9500,2700,2400,1800,10800,1300,4100,13900
20240207,SH.510050,112203000,2.977,1354800,4019859.5,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,2.969,2.968,3700,5000,1200,6000,300,4500,3100,2500,3600,9000,2.978,2.979,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2900,8300,600,1300,5100,5400,3500,6600,2900,2100
20240207,SH.510050,112206000,2.978,1355200,4021050.7,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,2.969,2.968,2000,7800,7800,1400,3200,1300,1400,5300,3300,1700,2.978,2.979,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,11500,1200,800,400,3300,4500,3400,11200,1000,5200
20240207,SH.510050,112209000,2.975,1355800,4022835.7,2.975,2.974,2.973,2.972,2.971,2.97,2.969,2.968,2.967,2.966,3900,2000,2200,600,1800,2800,800,4800,2500,1500,2.976,2.977,2.978,2.979,2.98,2.981,2.982,2.983,2.984,2.985,3400,800,1400,2000,5900,36000,3500,4100,39800,1300
20240207,SH.510050,112212000,2.975,1355900,4023133.2,2.974,2.973,2.972,2.971,2.97,2.969,2.968,2.967,2.966,2.965,3200,800,800,3900,15900,1700,12100,1600,6600,1900,2.975,2.976,2.977,2.978,2.979,2.98,2.981,2.982,2.983,2.984,9100,1300,1000,4400,1200,3800,900,700,600,3700
20240207,SH.510050,112215000,2.975,1356100,4023728.2,2.974,2.973,2.972,2.971,2.97,2.969,2.968,2.967,2.966,2.965,3800,700,5400,17300,3200,2600,1200,3500,1200,2500,2.975,2.976,2.977,2.978,2.979,2.98,2.981,2.982,2.983,2.984,16700,3400,12500,2300,9500,2800,20100,2600,1000,400
20240207,SH.510050,112218000,2.974,1357700,4028486.6,2.974,2.973,2.972,2.971,2.97,2.969,2.968,2.967,2.966,2.965,9200,2300,1200,6000,17700,1000,3600,5100,6600,11900,2.975,2.976,2.977,2.978,2.979,2.98,2.981,2.982,2.983,2.984,2500,5700,2500,3400,2200,13400,22600,1100,1700,800
20240207,SH.510050,112221000,2.974,1358300,4030271.0,2.974,2.973,2.972,2.971,2.97,2.969,2.968,2.967,2.966,2.965,1300,3800,43100,400,6300,1500,16300,1200,1900,97300,2.975,2.976,2.977,2.978,2.979,2.98,2.981,2.982,2.983,2.984,11600,6300,8400,6500,13700,3200,700,2500,3200,3100
20240207,SH.510050,112224000,2.975,1359500,4033841.0,2.974,2.973,2.972,2.971,2.97,2.969,2.968,2.967,2.966,2.965,700,20400,3500,5300,1600,3400,9900,1000,12700,5300,2.975,2.976,2.977,2.978,2.979,2.98,2.981,2.982,2.983,2.984,200,5800,4900,12800,10200,4900,8300,6900,3200,6700
20240207,SH.510050,112227000,2.977,1359500,4033841.0,2.976,2.975,2.974,2.973,2.972,2.971,2.97,2.969,2.968,2.967,1700,3100,3900,3300,1500,2900,400,11100,7000,2400,2.977,2.978,2.979,2.98,2.981,2.982,2.983,2.984,2.985,2.986,1800,3400,1700,700,2500,3500,400,800,15800,600
20240207,SH.510050,112230000,2.977,1360200,4035924.9,2.976,2.975,2.974,2.973,2.972,2.971,2.97,2.969,2.968,2.967,5800,5700,700,4500,9700,1300,4200,5800,2500,2000,2.977,2.978,2.979,2.98,2.981,2.982,2.983,2.984,2.985,2.986,10000,700,3100,1700,5800,2700,2100,3100,7900,900
20240207,SH.510050,112233000,2.975,1360700,4037412.4,2.975,2.974,2.973,2.972,2.971,2.97,2.969,2.968,2.967,2.966,2400,5100,2900,2700,4700,1400,10600,6900,9500,500,2.976,2.977,2.978,2.979,2.98,2.981,2.982,2.983,2.984,2.985,3900,1800,2500,7500,3400,1500,7400,2200,1000,6600
20240207,SH.510050,112236000,2.976,1360900,4038007.6,2.975,2.974,2.973,2.972,2.971,2.97,2.969,2.968,2.967,2.966,5600,800,3700,4500,900,1700,2700,500,1500,2000,2.976,2.977,2.978,2.979,2.98,2.981,2.982,2.983,2.984,2.985,12400,700,3000,12100,1300,2500,2600,2700,11700,700
20240207,SH.510050,112239000,2.975,1361300,4039197.6,2.974,2.973,2.972,2.971,2.97,2.969,2.968,2.967,2.966,2.965,2600,2300,3000,4300,5000,8300,15900,4700,2600,700,2.975,2.976,2.977,2.978,2.979,2.98,2.981,2.982,2.983,2.984,2900,10400,3400,900,1700,3600,2500,600,1600,1800
